Population,Treatment,Treatment Name,Replicate,Tag,Date,DOY,Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
SG,1,Dry,2,SG 1-2,8/9/17,221,78,14:16:09,4038,1,16.6632118,0.201691722,252.9498843,2.325987766,1.097654946,20.39075165,1.1,2.495869705,0.5,4.492565469,19.87574768,19.36377144,19.49031067,400.3061218,396.4403992,13.55078316,14.05491066,54.08741379,56.099617,500.3944092,1499.15625,267.1932983,92.94586945,3.140770912,-0.202765107,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,4.549040083,0.002325988,292.5137714,293.0257477,239.8649946,1.026980215,2.404000837,25.86452579,11.80961513,19.36377144,2.255739816,0.19302591,1.306345891,0.949393925,0.121390942,23.51064693,0.638052744,55.41232448,391.4331631,0.023588888
SG,1,Dry,2,SG 1-2,8/9/17,221,79,14:16:09,4039,1,16.84897044,0.201591423,251.3521589,2.324167466,1.097324177,20.38777462,1.1,2.495869705,0.5,4.492565469,19.86937332,19.36043358,19.48846245,400.3282776,396.4220581,13.54997063,14.05368233,54.10567474,56.11701965,500.4161682,1499.172729,267.3708191,92.9460907,3.140770912,-0.202765107,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.549237893,0.002324167,292.5104336,293.0193733,239.8676314,1.027341043,2.403559009,25.85971063,11.8060283,19.36043358,2.255271318,0.192934042,1.306234832,0.949036486,0.121332809,23.36220056,0.634051899,55.41675172,391.3590022,0.023858279
SG,1,Dry,2,SG 1-2,8/9/17,221,80,14:16:10,4040,1,16.93850438,0.201075886,250.2990251,2.316425462,1.096370031,20.38097669,1.1,2.495869705,0.5,4.492565469,19.86062241,19.3511467,19.48687172,400.3614807,396.4361877,13.55091476,14.05295658,54.13934326,56.14512634,500.4085388,1499.162598,267.6226501,92.94701385,3.140770912,-0.202765107,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.549168535,0.002316425,292.5011467,293.0106224,239.8660103,1.029829996,2.402550381,25.84860213,11.79564555,19.3511467,2.253968273,0.192461783,1.30618035,0.947787923,0.121033973,23.26454695,0.631372798,55.4321917,391.3462272,0.023992525
CF,2,Wet,5,CF 2-5,8/9/17,221,81,14:21:48,4377,1,7.849382157,0.095796905,257.1852927,1.386289397,1.345084196,21.90900296,1.2,2.473913181,0.5,4.453043725,20.35630226,20.63690567,19.06675339,400.4455261,398.4303894,13.58947086,13.91734219,52.65988159,53.93040085,500.3167419,1499.099121,224.7948456,92.9582901,2.609276772,-0.214333177,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,4.169306183,0.001386289,293.7869057,293.5063023,239.855854,1.272097289,2.638816528,28.3871027,14.46976052,20.63690567,2.440780168,0.093779458,1.293732332,1.147047835,0.058790138,23.90750505,0.645496176,49.02216899,396.0507438,0.009715769
CF,2,Wet,5,CF 2-5,8/9/17,221,82,14:21:49,4378,1,8.007625213,0.095079585,253.5114158,1.374700594,1.343708692,21.89936375,1.2,2.473913181,0.5,4.453043725,20.33132172,20.62455177,19.0394783,400.4577637,398.4057922,13.59026337,13.91539383,52.74446487,54.00631332,500.3177185,1499.094116,224.9317169,92.95862579,2.609276772,-0.214333177,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,4.169314321,0.001374701,293.7745518,293.4813217,239.8550532,1.274811982,2.637264579,28.37030514,14.45491131,20.62455177,2.438922619,0.093091924,1.293555888,1.145366732,0.058357825,23.56607284,0.636314584,49.0367829,395.9781731,0.00991641
CF,2,Wet,5,CF 2-5,8/9/17,221,83,14:21:49,4378.5,1,8.01677816,0.095146636,253.4636405,1.374347978,1.342439508,21.89143335,1.2,2.473913181,0.5,4.453043725,20.31838799,20.61690521,19.02578735,400.4661255,398.4120178,13.59034729,13.91539001,52.78667068,54.04917908,500.3244019,1499.103516,224.957489,92.95814514,2.609276772,-0.214333177,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,4.169370015,0.001374348,293.7669052,293.468388,239.8565571,1.274528139,2.635988353,28.35672279,14.44133278,20.61690521,2.437773493,0.0931562,1.293548845,1.144224648,0.05839824,23.56150988,0.636184726,49.06137327,395.9816239,0.009932636
CF,2,Wet,5,CF 2-5,8/9/17,221,84,14:21:50,4379.5,1,8.15210309,0.094805054,250.6889471,1.36615008,1.339155889,21.87009016,1.2,2.473913181,0.5,4.453043725,20.26723862,20.59527016,18.971735,400.4826965,398.3970032,13.59080124,13.91389275,52.9551506,54.21404266,500.3442993,1499.080444,225.2201538,92.95748138,2.609276772,-0.214333177,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,4.169535828,0.00136615,293.7452702,293.4172386,239.8528657,1.274820006,2.632556315,28.32000476,14.40611201,20.59527016,2.434524742,0.092828735,1.293400426,1.141124316,0.058192341,23.30341313,0.629244058,49.11689556,395.9255837,0.010113163
CF,2,Wet,5,CF 2-5,8/9/17,221,85,14:21:51,4380,1,8.095040212,0.094123533,250.6964339,1.354914925,1.337575077,21.85952981,1.2,2.473913181,0.5,4.453043725,20.24205208,20.58208275,18.94538116,400.4753113,398.4043579,13.59218025,13.91261768,53.0431366,54.29363632,500.3402405,1499.052368,225.246109,92.95767212,2.609276772,-0.214333177,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,4.169502004,0.001354915,293.7320827,293.3920521,239.8483735,1.277447057,2.63085963,28.30169442,14.38907673,20.58208275,2.432546363,0.092175235,1.293284553,1.13926181,0.057781452,23.3041569,0.629251234,49.13707076,395.9502378,0.010045873
TL,2,Wet,1,TL 2-1,8/9/17,221,86,14:24:29,4538.5,1,13.99588602,0.110674807,183.1156664,1.37907622,1.16398008,20.84314285,1.6,2.386087084,0.5,4.294956751,18.62813377,19.57794571,17.33987427,400.4641113,395.8137207,13.63627815,14.07109547,58.83312988,60.70912552,500.3190308,1499.247437,267.7816162,92.95606995,2.666588783,-0.224279046,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,3.126993942,0.001379076,292.7279457,291.7781338,239.8795845,1.265197141,2.471973815,26.5929252,12.52182973,19.57794571,2.28597995,0.107894522,1.307993734,0.977986215,0.067678475,17.0217127,0.462630922,53.14311812,391.4145038,0.01900249
TL,2,Wet,1,TL 2-1,8/9/17,221,87,14:24:29,4539,1,14.03865439,0.110607802,182.379068,1.375836536,1.161942942,20.82928543,1.6,2.386087084,0.5,4.294956751,18.60766411,19.56351089,17.31796074,400.4778442,395.8141479,13.63657475,14.07037449,58.90970993,60.78371429,500.3149109,1499.217651,267.9127197,92.95587921,2.666588783,-0.224279046,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,3.126968193,0.001375837,292.7135109,291.7576641,239.8748189,1.265774534,2.469866973,26.5703148,12.49994031,19.56351089,2.283930731,0.10783084,1.307924031,0.9760067,0.067638385,16.95320662,0.460769452,53.18507027,391.401488,0.019076239
TL,2,Wet,1,TL 2-1,8/9/17,221,88,14:24:30,4540,1,14.23030379,0.110525699,179.3951773,1.37062093,1.158392965,20.80508402,1.6,2.386087084,0.5,4.294956751,18.56620407,19.53891754,17.27940369,400.492218,395.7678528,13.63695145,14.06911278,59.06405258,60.93581772,500.3085327,1499.197021,268.2592468,92.95527649,2.666588783,-0.224279046,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,3.126928329,0.001370621,292.6889175,291.7162041,239.8715181,1.26616648,2.466191234,26.53094399,12.46183121,19.53891754,2.280443078,0.107752806,1.307798268,0.972644809,0.06758926,16.6757283,0.453283853,53.25863556,391.2949532,0.019368677
TL,2,Wet,1,TL 2-1,8/9/17,221,89,14:24:31,4540.5,1,14.24313479,0.109744578,177.736439,1.360363149,1.157704638,20.79918527,1.6,2.386087084,0.5,4.294956751,18.54554939,19.53062439,17.26343727,400.4732361,395.7461548,13.63801289,14.06693363,59.14490128,61.00503159,500.3169556,1499.180298,268.5469971,92.95497131,2.666588783,-0.224279046,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,3.126980972,0.001360363,292.6806244,291.6955494,239.8688423,1.268560875,2.46529605,26.52140079,12.45446716,19.53062439,2.279268055,0.107010255,1.307591412,0.971676643,0.067121812,16.52148558,0.449117286,53.26143985,391.2692222,0.019388437
TL,2,Wet,1,TL 2-1,8/9/17,221,90,14:24:32,4541.5,1,14.18783557,0.109633289,178.2999277,1.354986429,1.154294556,20.77606648,1.6,2.386087084,0.5,4.294956751,18.50614738,19.50695038,17.23847389,400.3922424,395.6835938,13.6386652,14.06588745,59.29394531,61.15128708,500.3212585,1499.175537,269.0277405,92.95508575,2.666588783,-0.224279046,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,3.127007866,0.001354986,292.6569504,291.6561474,239.8680806,1.269116099,2.461790331,26.48365402,12.41776657,19.50695038,2.275916701,0.106904441,1.307495774,0.968420926,0.067055201,16.57388507,0.450612385,53.33249349,391.2240429,0.019341159
SG,2,Wet,6,SG 2-6,8/9/17,221,91,14:27:14,4702.5,1,18.70443329,0.412947385,311.5470621,4.185738036,1.008799117,20.21015289,1.2,2.473913181,0.5,4.453043725,22.530159,19.57346153,23.82083893,400.8500061,395.9662781,13.7339735,14.72312927,46.58172226,49.93665314,500.3188782,1499.929443,279.6512146,92.95082855,2.55297184,-0.244614244,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.169323985,0.004185738,292.7234615,295.680159,239.9887056,0.636691362,2.377326181,25.57616988,10.8530406,19.57346153,2.285343187,0.377903026,1.368527065,0.916816123,0.239106296,28.95855755,0.786802006,60.36838082,390.295778,0.028930786
SG,2,Wet,6,SG 2-6,8/9/17,221,92,14:27:14,4703,1,18.87888606,0.413801979,310.9306745,4.191744299,1.008332596,20.20754299,1.2,2.473913181,0.5,4.453043725,22.53117752,19.57265663,23.82095146,400.8453979,395.9196472,13.73360825,14.72411346,46.57730865,49.9365921,500.3536987,1499.902832,279.44104,92.95024872,2.55297184,-0.244614244,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.169614156,0.004191744,292.7226566,295.6811775,239.9844478,0.634886362,2.376942604,25.57220273,10.84808927,19.57265663,2.285228906,0.3786186,1.368610009,0.916618898,0.239564655,28.90108353,0.785337825,60.38733329,390.1962594,0.029217235
SG,2,Wet,6,SG 2-6,8/9/17,221,93,14:27:15,4704,1,18.75436216,0.412101901,311.1475477,4.179274435,1.00913109,20.21191323,1.2,2.473913181,0.5,4.453043725,22.53356171,19.57285309,23.82104301,400.817688,395.9229736,13.73478413,14.72234631,46.57482529,49.92366409,500.3527832,1499.912231,279.0843506,92.95079803,2.55297184,-0.244614244,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.169606527,0.004179274,292.7228531,295.6835617,239.9859517,0.639060143,2.377584928,25.57896197,10.85661567,19.57285309,2.285256799,0.377194832,1.368453838,0.916802961,0.238652685,28.92141287,0.785878993,60.35272386,390.2373369,0.029004832
SG,2,Wet,6,SG 2-6,8/9/17,221,94,14:27:16,4704.5,1,18.6793832,0.411141251,311.2838596,4.173353914,1.00984998,20.21609356,1.2,2.473913181,0.5,4.453043725,22.53520775,19.57520485,23.82100296,400.7965393,395.9203491,13.73510933,14.72127819,46.57110214,49.9148674,500.3504333,1499.902466,278.909668,92.95045471,2.55297184,-0.244614244,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.169586945,0.004173354,292.7252048,295.6852077,239.9843892,0.640888708,2.378199482,25.58566808,10.86438989,19.57520485,2.285590724,0.376389874,1.368349502,0.917241222,0.238137121,28.93397629,0.786228493,60.32678452,390.2574433,0.028874968
SG,2,Wet,6,SG 2-6,8/9/17,221,95,14:27:16,4705.5,1,18.78940996,0.410627304,310.699024,4.170038634,1.010206285,20.21857338,1.2,2.473913181,0.5,4.453043725,22.53972816,19.5763855,23.82116508,400.7881165,395.8858948,13.73592091,14.72130489,46.56126785,49.90146255,500.3511658,1499.874512,278.1684875,92.95085144,2.55297184,-0.244614244,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.169593048,0.004170039,292.7263855,295.6897282,239.9799165,0.642187882,2.378564109,25.58948167,10.86817677,19.5763855,2.285758379,0.375959091,1.368357824,0.917400555,0.237861222,28.87973882,0.784819636,60.31459969,390.1896328,0.02904423
CF,3,Deep,6,CF 3-6,8/9/17,221,96,14:46:57,5886.5,1,12.69305447,0.309251921,320.1094117,4.278805478,1.344765182,22.24834668,1.1,2.495869705,0.5,4.492565469,25.85567093,21.53206253,27.63851357,401.2342224,398.0690613,13.58740711,14.51448727,37.75231552,40.32818604,500.3203735,1498.42627,203.0140686,92.9553299,2.46236515,-0.238971353,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.548367032,0.004278805,294.6820625,299.0056709,239.7481978,0.71628415,2.693964134,28.98127668,14.46678941,21.53206253,2.578719771,0.289335139,1.349198952,1.229520819,0.182524261,29.75587597,0.804155467,52.25887769,394.2548434,0.016824772
CF,3,Deep,6,CF 3-6,8/9/17,221,97,14:46:58,5887.5,1,12.54876085,0.310285561,321.1503215,4.286155725,1.342884352,22.23661014,1.1,2.495869705,0.5,4.492565469,25.86079407,21.52124786,27.64378738,401.237854,398.1036682,13.58540154,14.51409626,37.73509979,40.31466293,500.3087158,1498.529907,209.0845642,92.95485687,2.46236515,-0.238971353,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.548261053,0.004286156,294.6712479,299.0107941,239.7647798,0.715362275,2.692040092,28.96072548,14.44662922,21.52124786,2.577013388,0.290239732,1.34915574,1.227857647,0.183100265,29.85248217,0.806700232,52.30235439,394.3328101,0.016644056
CF,3,Deep,6,CF 3-6,8/9/17,221,98,14:47:00,5888.5,1,12.76156687,0.309087544,319.744427,4.271163212,1.343042694,22.23603684,1.1,2.495869705,0.5,4.492565469,25.8652935,21.51454163,27.64820862,401.27948,398.099823,13.58591938,14.5113678,37.72651672,40.29637909,500.3089294,1498.94812,212.1738586,92.95494843,2.46236515,-0.238971353,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.548262995,0.004271163,294.6645416,299.0152935,239.8316939,0.721495215,2.691946139,28.95968622,14.44831842,21.51454163,2.575955746,0.289191248,1.348903445,1.227052301,0.182432641,29.72182672,0.803176511,52.28325481,394.2650174,0.01692304
CF,3,Deep,6,CF 3-6,8/9/17,221,99,14:47:00,5889.5,1,12.58890365,0.308131661,320.5684189,4.262389778,1.344170214,22.24229306,1.1,2.495869705,0.5,4.492565469,25.87511253,21.51678085,27.65808105,401.3384399,398.1976318,13.58675194,14.51023865,37.70697403,40.26990509,500.3424072,1499.475952,220.4412689,92.95514679,2.46236515,-0.238971353,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.548567338,0.00426239,294.6667809,299.0251125,239.916147,0.725512209,2.692971578,28.97065596,14.46041732,21.51678085,2.576308853,0.2883543,1.348801363,1.227507489,0.181899747,29.79848443,0.805048532,52.25163476,394.4147109,0.016677644
CF,3,Deep,6,CF 3-6,8/9/17,221,100,14:47:01,5889.5,1,12.58890365,0.308131661,320.5684189,4.262389778,1.344170214,22.24229306,1.1,2.495869705,0.5,4.492565469,25.87511253,21.51678085,27.65808105,401.3384399,398.1976318,13.58675194,14.51023865,37.70697403,40.26990509,500.3424072,1499.475952,220.4412689,92.95514679,2.46236515,-0.238971353,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.548567338,0.00426239,294.6667809,299.0251125,239.916147,0.725512209,2.692971578,28.97065596,14.46041732,21.51678085,2.576308853,0.2883543,1.348801363,1.227507489,0.181899747,29.79848443,0.805048532,52.25163476,394.4147109,0.016677644
TL,3,Deep,5,TL 3-5,8/9/17,221,101,14:50:56,6125,1,14.55761414,0.223917788,279.6205171,3.266013409,1.394533407,22.51400501,1.5,2.408043608,0.5,4.334478495,25.46375275,21.46984673,27.1429882,401.233429,396.4810181,13.48644161,14.45140648,38.35235596,41.09649658,500.3521423,1499.130493,188.8466644,92.95322418,2.614373207,-0.230754495,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.335680949,0.003266013,294.6198467,298.6137527,239.8608735,1.044158289,2.737838233,29.45393511,15.00252863,21.46984673,2.568916608,0.212918487,1.343304826,1.225611782,0.134020412,25.99162861,0.705255748,50.47938361,391.9469596,0.01874895
TL,3,Deep,5,TL 3-5,8/9/17,221,102,14:50:56,6125.5,1,14.6195528,0.224246507,279.3367629,3.270261435,1.394400678,22.51378927,1.5,2.408043608,0.5,4.334478495,25.465765,21.47099304,27.13906097,401.2738647,396.5022278,13.48620033,14.45244598,38.34709167,41.09454346,500.3383179,1499.089355,188.9239502,92.95323944,2.614373207,-0.230754495,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.335588786,0.003270261,294.620993,298.615765,239.8542915,1.042796226,2.73780235,29.45354423,15.00109825,21.47099304,2.569096935,0.213215683,1.343401672,1.225695263,0.134208812,25.96525701,0.704502379,50.487002,391.9488781,0.018831471
TL,3,Deep,5,TL 3-5,8/9/17,221,103,14:50:57,6126,1,14.58514775,0.22367786,279.3194582,3.265614101,1.395780514,22.52124648,1.5,2.408043608,0.5,4.334478495,25.46739769,21.47725868,27.13555908,401.262085,396.5012207,13.48601246,14.4509058,38.34294891,41.08629608,500.3283081,1499.131348,188.9339142,92.95350647,2.614373207,-0.230754495,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.335522054,0.003265614,294.6272587,298.6173977,239.8610103,1.043987797,2.73904288,29.46680533,15.01589953,21.47725868,2.570082774,0.21270154,1.343262366,1.226820408,0.133882886,25.96372306,0.704460525,50.45397598,391.9585867,0.018774399
TL,3,Deep,5,TL 3-5,8/9/17,221,104,14:50:58,6127,1,14.51115496,0.222346637,279.2753529,3.253143815,1.398352198,22.53486595,1.5,2.408043608,0.5,4.334478495,25.47104454,21.48733139,27.1294632,401.278717,396.5414734,13.48640919,14.4476223,38.33578491,41.0680809,500.3276978,1499.121948,188.9369965,92.95353699,2.614373207,-0.230754495,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.335517985,0.003253144,294.6373314,298.6210445,239.8595064,1.04753456,2.741309792,29.49118323,15.04356094,21.48733139,2.571668314,0.211497411,1.342957594,1.22871072,0.133119605,25.95963184,0.704277791,50.38871226,392.0218849,0.018651979
TL,3,Deep,5,TL 3-5,8/9/17,221,105,14:50:58,6127.5,1,14.45355352,0.22266067,279.8541297,3.257625956,1.398403318,22.53512069,1.5,2.408043608,0.5,4.334478495,25.4724102,21.48901939,27.12686348,401.2686157,396.5482178,13.48498154,14.44749546,38.32870102,41.06447983,500.3399963,1499.169434,188.8908997,92.95375061,2.614373207,-0.230754495,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.335599976,0.003257626,294.6390194,298.6224102,239.867104,1.046101299,2.741352208,29.49157178,15.04407632,21.48901939,2.571934106,0.211781526,1.34294889,1.228985216,0.133299696,26.01349098,0.70572535,50.39107839,392.0465696,0.018577644
SG,3,Deep,2,SG 3-2,8/9/17,221,106,14:53:10,6260,1,15.58477228,0.296219693,300.0011018,4.080331807,1.33610974,22.13084164,1.2,2.473913181,0.5,4.453043725,25.31819153,21.37662888,26.92202187,401.2211914,397.0947266,13.43657589,14.40111065,38.5430603,41.30984497,500.3328857,1499.233887,230.4678955,92.95430756,2.669610023,-0.237930894,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.169440715,0.004080332,294.5266289,298.4681915,239.8774165,0.754212765,2.674755009,28.77494415,14.3738335,21.37662888,2.554289613,0.277743964,1.338645268,1.215644344,0.175160454,27.88639469,0.755490017,52.12959924,392.3699936,0.020705659
SG,3,Deep,2,SG 3-2,8/9/17,221,107,14:53:11,6260.5,1,15.42135785,0.29739819,301.283838,4.09388028,1.335566522,22.12897171,1.2,2.473913181,0.5,4.453043725,25.31905937,21.37917519,26.92264175,401.2147217,397.1261597,13.4359417,14.40366936,38.53926849,41.31507111,500.3366394,1499.268921,230.5686951,92.95435333,2.669610023,-0.237930894,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.169471995,0.00409388,294.5291752,298.4690594,239.883022,0.749796519,2.674450293,28.77165186,14.3679825,21.37917519,2.554688188,0.278779779,1.338883771,1.215804418,0.175819628,28.00564434,0.758660266,52.15550006,392.450968,0.0204945
SG,3,Deep,2,SG 3-2,8/9/17,221,108,14:53:11,6261,1,15.57277579,0.297294464,300.3846901,4.092737275,1.335631053,22.12937786,1.2,2.473913181,0.5,4.453043725,25.32002449,21.37919044,26.92342758,401.2317505,397.1071777,13.43625832,14.40367413,38.53800201,41.31275177,500.3581848,1499.223389,230.5956726,92.95443726,2.669610023,-0.237930894,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.16965154,0.004092737,294.5291904,298.4700245,239.8757368,0.750187418,2.674516476,28.77233787,14.36866375,21.37919044,2.554690577,0.278688632,1.338885423,1.215805154,0.175761622,27.92208983,0.756432286,52.15331073,392.3860816,0.020698283
SG,3,Deep,2,SG 3-2,8/9/17,221,109,14:53:12,6261.5,1,15.76356638,0.297939999,299.4552178,4.098972702,1.334956247,22.12575068,1.2,2.473913181,0.5,4.453043725,25.32099915,21.37732697,26.92396545,401.2346191,397.0637817,13.43566036,14.40453911,38.53415298,41.3129425,500.3634033,1499.219971,230.6177826,92.95467377,2.669610023,-0.237930894,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.169695028,0.004098973,294.527327,298.4709991,239.87519,0.748423716,2.673925481,28.76590679,14.36136768,21.37732697,2.55439888,0.279255817,1.338969234,1.215429646,0.176122585,27.83576208,0.754174094,52.17354998,392.2848449,0.020965409
SG,3,Deep,2,SG 3-2,8/9/17,221,110,14:53:13,6262.5,1,15.95985489,0.298533135,298.5320254,4.108132756,1.33544643,22.12947576,1.2,2.473913181,0.5,4.453043725,25.32511139,21.38423729,26.9267025,401.2955933,397.0770569,13.43477249,14.40575504,38.52228928,41.30644608,500.3944092,1499.178711,230.9756317,92.95493317,2.669610023,-0.237930894,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.16995341,0.004108133,294.5342373,298.4751114,239.8685884,0.745238467,2.674532428,28.77235598,14.36660094,21.38423729,2.555480725,0.279776829,1.339085997,1.216394727,0.176454174,27.75002447,0.75182391,52.17262972,392.2386126,0.021228598
